id_ligne	kpi_name	edw_group_table	kpi_label	comment	kpi_formula	pourcentage	on_off	value_type	new_field	visible	numerator_denominator	kpi_type
kpis.0071.01.01098	NB_RAB_ESTABLISHMENT_ATTEMPT_PS	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT PS	Number of PS RAB establishments attempts 	pmNoRabEstablishAttemptPacketInteractive+pmNoRabEstablishAttemptPacketInteractiveEul+pmNoRabEstablishAttemptPacketInteractiveHs+pmNoRabEstablishAttemptPacketStream+pmNoRabEstablishAttemptPacketStream128	0	1	customisateur	1	1	total	float4
kpis.0071.01.01099	NB_RAB_ESTABLISHMENT_ATTEMPT_NRT_PS_DATA	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT Non Real Time PS DATA	Number of RAB establishments attempts for Non Real Time PS DATA traffic class (R99) 	pmNoRabEstablishSuccessPacketInteractive-pmNoRabEstablishSuccessPacketInteractiveHs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01100	NB_RAB_ESTABLISHMENT_ATTEMPT_RT_PS_DATA	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT Real Time PS DATA	Number of RAB establishments attempts for Real Time PS DATA traffic class  	pmNoRabEstablishAttemptPacketStream+pmNoRabEstablishAttemptPacketStream128	0	1	customisateur	1	1	total	float4
kpis.0071.01.01101	NB_RAB_ESTABLISHMENT_ATTEMPT_RT_CS_DATA	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT Real Time CS DATA	Number of RAB establishments attempts for Real Time CS DATA 	pmNoRabEstablishAttemptCS64	0	1	customisateur	1	1	total	float4
kpis.0071.01.01102	NB_RAB_ESTABLISHMENT_ATTEMPT_SPEECH	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT SPEECH	Number of RAB establishments attempts for speech 	pmNoRabEstablishAttemptSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.01.01103	NB_RAB_ESTABLISHMENT_SUCCESS_CS	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT SUCCESS CS	Number of CS RAB establishments success 	pmNoRabEstablishSuccessCs57+pmNoRabEstablishSuccessCs64+pmNoRabEstablishSuccessSpeech	0	1	customisateur	1	1	total	float4
kpis.0071.01.01104	NB_RAB_ESTABLISHMENT_SUCCESS_PS	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT SUCCESS PS	Number of PS RAB establishments success 	pmNoRabEstablishSuccessPacketInteractive+pmNoRabEstablishSuccessPacketInteractiveEul+pmNoRabEstablishSuccessPacketInteractiveHs+pmNoRabEstablishSuccessPacketStream+pmNoRabEstablishSuccessPacketStream128	0	1	customisateur	1	1	total	float4
kpis.0071.01.01105	RAB_ESTABLISHMENT_SR_HSDPA	edw_eriran_cellb_axe1	RAB ESTABLISHMENT SR HSDPA	RAB establishment success rate for HSDPA  	CASE WHEN pmNoRabEstablishSuccessPacketInteractiveHs/pmNoRabEstablishAttemptPacketInteractiveHs*100>100 THEN 100 ELSE pmNoRabEstablishSuccessPacketInteractiveHs/pmNoRabEstablishAttemptPacketInteractiveHs*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01106	RAB_ESTABLISHMENT_SR_EUL	edw_eriran_cellb_axe1	RAB ESTABLISHMENT SR EUL (HSUPA)	RAB establishment success rate for E-DCH  	CASE WHEN pmNoRabEstablishSuccessPacketInteractiveEul/pmNoRabEstablishAttemptPacketInteractiveEul*100>100 THEN 100 ELSE pmNoRabEstablishSuccessPacketInteractiveEul/pmNoRabEstablishAttemptPacketInteractiveEul*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01107	NB_RAB_ESTABLISHMENT_ATTEMPT_HSDPA	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT HSDPA	Number of attempted RAB establishments for Non Real Time PS DATA RAB mapped on HS-DSCH. 	pmNoRabEstablishAttemptPacketInteractiveHs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01108	NB_RAB_ESTABLISHMENT_ATTEMPT_EUL	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT ATTEMPT EUL (HSUPA)	Number of attempted RAB establishments for Non Real Time PS DATA RAB mapped on E-DCH/ HSDPA . 	pmNoRabEstablishAttemptPacketInteractiveEul	0	1	customisateur	1	1	total	float4
kpis.0071.01.01109	NB_RAB_ESTABLISHMENT_SUCC_HSDPA	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT SUCC HSDPA	Number of successful RAB establishments for Non Real Time PS DATA RAB mapped on HS-DSCH. 	pmNoRabEstablishSuccessPacketInteractiveHs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01110	NB_RAB_ESTABLISHMENT_SUCC_EUL	edw_eriran_cellb_axe1	NB RAB ESTABLISHMENT SUCC EUL (HSUPA)	Number of successful RAB establishments for Non Real Time PS DATA RAB mapped on E-DCH/ HSDPA . 	pmNoRabEstablishSuccessPacketInteractiveEul	0	1	customisateur	1	1	total	float4
kpis.0071.01.01111	RATE_FAILED_RAB_EST_ATTEMPT_EXCEED_CONN_LIMIT	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT EXCEED CONN LIMIT	Rate of failed PS RAB establishment attempts due to exceeding the configured connection limit when allocating Spreading Factor 	CASE WHEN pmNoFailedRabEstAttemptExceedConnLimit/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptExceedConnLimit/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01112	RATE_FAILED_RAB_EST_ATTEMPT_LACK_DL_ASE	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK DL ASE	Rate of failed RAB establishment attempts due to lack of DL ASE 	CASE WHEN pmNoFailedRabEstAttemptLackDlAse/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackDlAse/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01113	RATE_FAILED_RAB_EST_ATTEMPT_LACK_DL_CHNL_CODE	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK DL CHNL CODE	Rate of failed RAB establishment attempts due to lack of DL channelization codes 	CASE WHEN pmNoFailedRabEstAttemptLackDlChnlCode/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackDlChnlCode/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01114	RATE_FAILED_RAB_EST_ATTEMPT_LACK_DL_HW	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK DL HW	Rate of failed RAB establishment attempts due to lack of DL hardware resources 	CASE WHEN pmNoFailedRabEstAttemptLackDlHw/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackDlHw/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01115	RATE_FAILED_RAB_EST_ATTEMPT_LACK_DL_PWR	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK DL PWR	Rate of failed RAB establishment attempts due to lack of DL power 	CASE WHEN pmNoFailedRabEstAttemptLackDlPwr/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackDlPwr/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01116	RATE_FAILED_RAB_EST_ATTEMPT_LACK_UL_ASE	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK UL ASE	Rate of failed RAB establishment attempts due to lack of UL ASE 	CASE WHEN pmNoFailedRabEstAttemptLackUlAse/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackUlAse/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01117	RATE_FAILED_RAB_EST_ATTEMPT_LACK_UL_HW	edw_eriran_cellb_axe1	RATE FAILED RAB EST ATTEMPT LACK UL HW	Rate of failed RAB establishment attempts due to lack of UL hardware resources 	CASE WHEN pmNoFailedRabEstAttemptLackUlHw/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100>100 THEN 100 ELSE pmNoFailedRabEstAttemptLackUlHw/(pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01234	RATE_FAILED_RAB_SU_ATTEMPT_RNC	edw_eriran_cellb_axe1	RATE FAILED RAB SU ATTEMPT RNC	Rate of failed RAB setup attempts caused by the RNC 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01235	RATE_FAILED_RAB_SU_ATTEMPT_BTS	edw_eriran_cellb_axe1	RATE FAILED RAB SU ATTEMPT BTS	Rate of failed RAB setup attempts caused by the BTS (including the frozen BTS cause) 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01236	RATE_FAILED_RAB_SU_ATTEMPT_UE_CAPA	edw_eriran_cellb_axe1	RATE FAILED RAB SU ATTEMPT UE CAPA	Rate failed RAB setup attempt is not started due to requested parameters are not supported by the UE 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01237	RATE_FAILED_RAB_SU_ATTEMPT_TRANS	edw_eriran_cellb_axe1	RATE FAILED RAB SU ATTEMPT TRANS	Rate of RAB setup failures caused by transport 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01238	NB_FAILED_RAB_ACCESS_ATTEMPT	edw_eriran_cellb_axe1	NB FAILED RAB ACCESS ATTEMPT	Number of RAB Access failed 	NULL	0	1	customisateur	1	1	total	float4
kpis.0071.01.01239	RATE_FAILED_RAB_ACCESS_ATTEMPT_RNC	edw_eriran_cellb_axe1	RATE FAILED RAB ACCESS ATTEMPT RNC	Rate of failed RAB acess attempts caused by the RNC's internal reaseans. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01240	RATE_FAILED_RAB_ACCESS_ATTEMPT_UE	edw_eriran_cellb_axe1	RATE_FAILED_RAB_ACCESS_ATTEMPT_UE	Rate of failed RAB acess attempts caused by UE. 	CASE WHEN NULL>100 THEN 100 ELSE NULL END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01118	NB_FAILED_RAB_EST_ATTEMPT	edw_eriran_cellb_axe1	NB FAILED RAB EST ATTEMPT	Number of failed RAB establishment attempts 	pmNoFailedRabEstAttemptExceedConnLimit+pmNoFailedRabEstAttemptLackDlAse+pmNoFailedRabEstAttemptLackDlChnlCode+pmNoFailedRabEstAttemptLackDlHw+pmNoFailedRabEstAttemptLackDlPwr+pmNoFailedRabEstAttemptLackUlAse+pmNoFailedRabEstAttemptLackUlHw	0	1	customisateur	1	1	total	float4
kpis.0071.01.01119	CHANNEL_DOWNSWITCH_SR	edw_eriran_cellb_axe1	CHANNEL DOWNSWITCH SR	Channel downswitches success rate (UL and DL) 	CASE WHEN pmDownSwitchSuccess/pmDownSwitchAttempt*100>100 THEN 100 ELSE pmDownSwitchSuccess/pmDownSwitchAttempt*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01120	CHANNEL_UPSWITCH_SR	edw_eriran_cellb_axe1	CHANNEL UPSWITCH SR	Channel upswitches success rate 	CASE WHEN (pmDlUpswitchSuccessHigh+pmDlUpswitchSuccessLow+pmDlUpswitchSuccessMedium+pmUlUpswitchSuccessHigh+pmUlUpswitchSuccessLow+pmUlUpswitchSuccessMedium)/(pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium+pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium)*100>100 THEN 100 ELSE (pmDlUpswitchSuccessHigh+pmDlUpswitchSuccessLow+pmDlUpswitchSuccessMedium+pmUlUpswitchSuccessHigh+pmUlUpswitchSuccessLow+pmUlUpswitchSuccessMedium)/(pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium+pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01121	DL_CHANNEL_UPSWITCH_SR	edw_eriran_cellb_axe1	DL CHANNEL UPSWITCH SR	DL channel upswitches success rate 	CASE WHEN (pmDlUpswitchSuccessHigh+pmDlUpswitchSuccessLow+pmDlUpswitchSuccessMedium)/(pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium)*100>100 THEN 100 ELSE (pmDlUpswitchSuccessHigh+pmDlUpswitchSuccessLow+pmDlUpswitchSuccessMedium)/(pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01122	UL_CHANNEL_UPSWITCH_SR	edw_eriran_cellb_axe1	UL CHANNEL UPSWITCH SR	UL channel upswitches success rate 	CASE WHEN (pmUlUpswitchSuccessHigh+pmUlUpswitchSuccessLow+pmUlUpswitchSuccessMedium)/(pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium)*100>100 THEN 100 ELSE (pmUlUpswitchSuccessHigh+pmUlUpswitchSuccessLow+pmUlUpswitchSuccessMedium)/(pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01123	HS_CHANNEL_UPSWITCH_SR	edw_eriran_cellb_axe1	HS CHANNEL UPSWITCH SR	DL upswitches success rate to HSDPA 	CASE WHEN pmDlUpswitchSuccessHs/pmDlUpswitchAttemptHs*100>100 THEN 100 ELSE pmDlUpswitchSuccessHs/pmDlUpswitchAttemptHs*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01124	EUL_CHANNEL_UPSWITCH_SR	edw_eriran_cellb_axe1	EUL (HSUPA) CHANNEL UPSWITCH SR	UL upswitches success rate to E-DCH (HSUPA) 	CASE WHEN pmUlUpswitchSuccessEul/pmUlUpswitchAttemptEul*100>100 THEN 100 ELSE pmUlUpswitchSuccessEul/pmUlUpswitchAttemptEul*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01125	NB_CHANNEL_DOWNSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB CHANNEL DOWNSWITCH ATTEMPT	Number of channel downswitches (UL and DL) attempts 	pmDownSwitchAttempt	0	1	customisateur	1	1	total	float4
kpis.0071.01.01126	NB_CHANNEL_UPSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB CHANNEL UPSWITCH ATTEMPT	Number of channel upswitches attempts 	pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium+pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium	0	1	customisateur	1	1	total	float4
kpis.0071.01.01127	NB_DL_CHANNEL_UPSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB DL CHANNEL UPSWITCH ATTEMPT	Number of DL channel upswitches attempts 	pmDlUpswitchAttemptHigh+pmDlUpswitchAttemptLow+pmDlUpswitchAttemptMedium	0	1	customisateur	1	1	total	float4
kpis.0071.01.01128	NB_UL_CHANNEL_UPSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB UL CHANNEL UPSWITCH ATTEMPT	Number of UL channel upswitches attempts 	pmUlUpswitchAttemptHigh+pmUlUpswitchAttemptLow+pmUlUpswitchAttemptMedium	0	1	customisateur	1	1	total	float4
kpis.0071.01.01129	NB_HS_CHANNEL_UPSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB HS CHANNEL UPSWITCH ATTEMPT	Number of DL upswitch attempts to HSDPA 	pmDlUpswitchAttemptHs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01130	NB_EUL_CHANNEL_UPSWITCH_ATTEMPT	edw_eriran_cellb_axe1	NB EUL (HSUPA) CHANNEL UPSWITCH ATTEMPT	Number of UL attempted up-switches to a target RB combination E-DCH/HSDPA. 	pmUlUpswitchAttemptEul	0	1	customisateur	1	1	total	float4
kpis.0071.01.01131	RRC_BLOCKING_CS	edw_eriran_cellb_axe1	RRC BLOCKING CS	Percentage of RRC connections blocked by AC - CS 	CASE WHEN (pmNoRrcCsReqDeniedAdm/pmTotNoRrcConnectReqCs)*100>100 THEN 100 ELSE (pmNoRrcCsReqDeniedAdm/pmTotNoRrcConnectReqCs)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01132	RRC_BLOCKING_PS	edw_eriran_cellb_axe1	RRC BLOCKING PS	Percentage of RRC connections blocked by AC - Non Real Time PS DATA 	CASE WHEN (pmNoRrcPsReqDeniedAdm/pmTotNoRrcConnectReqPs)*100>100 THEN 100 ELSE (pmNoRrcPsReqDeniedAdm/pmTotNoRrcConnectReqPs)*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01133	RRC_CONNECTION_SETUP_SR	edw_eriran_cellb_axe1	RRC CONNECTION SETUP SR	RRC Conn Setup Success Rate 	CASE WHEN pmTotNoRrcConnectReqSuccess/pmTotNoRrcConnectReq*100>100 THEN 100 ELSE pmTotNoRrcConnectReqSuccess/pmTotNoRrcConnectReq*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01134	NB_RRC_CONNECTION_REQ	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ	Total number of RRC Connection Requests 	pmTotNoRrcConnectReq	0	1	customisateur	1	1	total	float4
kpis.0071.01.01135	RRC_CONNECTION_SETUP_SR_CS_SERV	edw_eriran_cellb_axe1	RRC CONNECTION SETUP SR CS SERVICES	RRC Conn Setup Success Rate for CS (Speech and Video) 	CASE WHEN pmTotNoRrcConnectReqCsSucc/pmTotNoRrcConnectReqCs*100>100 THEN 100 ELSE pmTotNoRrcConnectReqCsSucc/pmTotNoRrcConnectReqCs*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01136	RRC_CONNECTION_SETUP_SR_PS_SERV	edw_eriran_cellb_axe1	RRC CONNECTION SETUP SR PS SERVICES	RRC Conn Setup Success Rate for all PS connections 	CASE WHEN pmTotNoRrcConnectReqPsSucc/pmTotNoRrcConnectReqPs*100>100 THEN 100 ELSE pmTotNoRrcConnectReqPsSucc/pmTotNoRrcConnectReqPs*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01137	NB_RRC_CONNECTION_REQ_CS_SERV	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ for CS SERVICES	Total number of Conversational Call (originating and terminating) and Emergency Call RRC Connection attempts 	pmTotNoRrcConnectReqCs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01138	NB_RRC_CONNECTION_REQ_PS_SERV	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ for PS SERVICES	Total number of 'Originating Interactive Call', 'Terminating Interactive Call', 'Originating Background Call', 'Terminating Background Call' or 'Originating Subscribed Traffic Call', RRC connection attempts. 	pmTotNoRrcConnectReqPs	0	1	customisateur	1	1	total	float4
kpis.0071.01.01139	NB_RRC_CONNECTION_REQ_SMS	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ SMS	Total number of RRC Connection Requests with low priority Establishment Cause 	pmTotNoRrcConnectReqSms	0	1	customisateur	1	1	total	float4
kpis.0071.01.01140	NB_RRC_CONNECTION_REQ_CS_SERV_SUCC	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ for CS SERVICES SUCC	Total number of Conversational Call (originating and terminating) and Emergency Call successful RRC Connections 	pmTotNoRrcConnectReqCsSucc	0	1	customisateur	1	1	total	float4
kpis.0071.01.01141	NB_RRC_CONNECTION_REQ_PS_SERV_SUCC	edw_eriran_cellb_axe1	NB RRC CONNECTION REQ for PS SERVICES SUCC	Total number of 'Originating Interactive Call', 'Terminating Interactive Call', 'Originating Background Call', 'Terminating Background Call' or 'Originating Subscribed Traffic Call', successful RRC connections 	pmTotNoRrcConnectReqPsSucc	0	1	customisateur	1	1	total	float4
kpis.0071.01.01142	RSSI_UL_AVG	edw_eriran_cellb_axe1	RSSI UL AVG	Avg UL RSSI per cell in dBm 	((pmSumUlRssi/pmSamplesUlRssi)*0.1)-112	0	1	customisateur	1	1	total	float4
kpis.0071.01.01143	RADIO_LINK_ADDITION_SUCCESS_RATE	edw_eriran_cellb_axe1	RADIO LINK ADDITION SUCCESS RATE	Percentage of successful radio link adds/repls to the active set 	CASE WHEN (pmNoTimesRlAddToActSet/(pmNoTimesRlAddToActSet+pmNoTimesCellFailAddToActSet))*100>100 THEN 100 ELSE (pmNoTimesRlAddToActSet/(pmNoTimesRlAddToActSet+pmNoTimesCellFailAddToActSet))*100 END	1	1	customisateur	1	1	total	float4
kpis.0071.01.01144	NB_TIMES_RL_ADD_TO_ACTIVE_SET	edw_eriran_cellb_axe1	NB TIMES RL ADD TO ACTIVE SET	Number of times an RL is added to an active set, also increased at RL replace 	pmNoTimesRlAddToActSet	0	1	customisateur	1	1	total	float4
kpis.0071.01.01145	NB_TIMES_RL_DEL_FROM_ACTIVE_SET	edw_eriran_cellb_axe1	NB TIMES RL DEL FROM ACTIVE SET	Number of times an RL is deleted from an active set, also increased at RL replace 	pmNoTimesRlDelFrActSet	0	1	customisateur	1	1	total	float4
kpis.0071.01.01146	NB_TIMES_RL_REP_IN_ACTIVE_SET	edw_eriran_cellb_axe1	NB TIMES RL REP IN ACTIVE SET	Number of times an RL is replaced in an active set, increased in the cell where the RL is deleted. 	pmNoTimesRlRepInActSet	0	1	customisateur	1	1	total	float4
kpis.0071.01.01241	TRAFFIC_DL_ERL_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC DL ERL PS DATA	Traffic in Erlang for the DL PS DATA (Real Time and Non Real Time) 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst)+pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish	0	1	customisateur	1	1	total	float4
kpis.0071.01.01242	TRAFFIC_UL_ERL_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC UL ERL PS DATA	Traffic in Erlang for the UL PS DATA (Real Time and Non Real Time) 	(pmSumBestPsStr128Ps8RabEstablish/pmSamplesBestPsStr128Ps8RabEstablish)+(pmSumBestPsStr64Ps8RabEstablish/pmSamplesBestPsStr64Ps8RabEstablish)+(pmSumBestPsStreamHsRabEst/pmSamplesBestPsStreamHsRabEst)+pmSumBestPsEulRabEstablish/pmSamplesBestPsEulRabEstablish	0	1	customisateur	1	1	total	float4
kpis.0071.01.01191	TRAFFIC_ERL_DCH_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL DCH Non Real Time PS DATA	Traffic in Erlang for the Non Real Time PS DATA on DCH/FACH channels 	pmSumBestDchPsIntRabEstablish/pmSamplesBestDchPsIntRabEstablish	0	1	customisateur	1	1	total	float4
kpis.0071.01.01192	TRAFFIC_ERL_HS_NRT_PS_DATA	edw_eriran_cellb_axe1	TRAFFIC ERL HS Non Real Time PS DATA	Traffic in Erlang for the Non Real Time PS DATA on HS-DSCH channels 	pmSumBestPsHsAdchRabEstablish/pmSamplesBestPsHsAdchRabEstablish	0	1	customisateur	1	1	total	float4
