id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0095.01.zh9020	BSC_HKPIM_BSC	ZH9020||1278703420	edw_huabss_bss_axe1	zh9020	ZH9020	float4	SUM	SUM(zh9020)	20120314	1	0	1	1	ZH9020:Failed Internal Intra-Cell Handovers(SDCCH)per BSC (BSC6900)	1	0		ZH9020 - Failed Internal Intra-Cell Handovers(SDCCH)per BSC
raws.0095.01.zh9029	BSC_HKPIM_BSC	ZH9029||1278703421	edw_huabss_bss_axe1	zh9029	ZH9029	float4	SUM	SUM(zh9029)	20120314	1	0	1	1	ZH9029:Failed Internal Intra-Cell Handovers(TCH)per BSC (BSC6900)	1	0		ZH9029 - Failed Internal Intra-Cell Handovers(TCH)per BSC
raws.0095.01.zh9100w	BSC_HKPIM_BSC	ZH9100W||1278703422	edw_huabss_bss_axe1	zh9100w	ZH9100W	float4	SUM	SUM(zh9100w)	20120314	1	0	1	1	ZH9100W:Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9100W - Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9100x	BSC_HKPIM_BSC	ZH9100X||1278703423	edw_huabss_bss_axe1	zh9100x	ZH9100X	float4	SUM	SUM(zh9100x)	20120314	1	0	1	1	ZH9100X:Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9100X - Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9100y	BSC_HKPIM_BSC	ZH9100Y||1278703424	edw_huabss_bss_axe1	zh9100y	ZH9100Y	float4	SUM	SUM(zh9100y)	20120314	1	0	1	1	ZH9100Y:Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9100Y - Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9100z	BSC_HKPIM_BSC	ZH9100Z||1278703425	edw_huabss_bss_axe1	zh9100z	ZH9100Z	float4	SUM	SUM(zh9100z)	20120314	1	0	1	1	ZH9100Z:Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9100Z - Outgoing Internal Inter-Cell Handover Requests (SDCCH) (Exclud ing Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9101w	BSC_HKPIM_BSC	ZH9101W||1278703434	edw_huabss_bss_axe1	zh9101w	ZH9101W	float4	SUM	SUM(zh9101w)	20120314	1	0	1	1	ZH9101W:Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9101W - Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (900/850-900/850) per BSC
raws.0095.01.zh9101x	BSC_HKPIM_BSC	ZH9101X||1278703435	edw_huabss_bss_axe1	zh9101x	ZH9101X	float4	SUM	SUM(zh9101x)	20120314	1	0	1	1	ZH9101X:Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9101X - Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9101y	BSC_HKPIM_BSC	ZH9101Y||1278703436	edw_huabss_bss_axe1	zh9101y	ZH9101Y	float4	SUM	SUM(zh9101y)	20120314	1	0	1	1	ZH9101Y:Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9101Y - Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (900/850-1800/1900) per BSC
raws.0095.01.zh9101z	BSC_HKPIM_BSC	ZH9101Z||1278703437	edw_huabss_bss_axe1	zh9101z	ZH9101Z	float4	SUM	SUM(zh9101z)	20120314	1	0	1	1	ZH9101Z:Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9101Z - Outgoing Internal Inter-Cell Handover Requests (Directed Retry ) (1800/1900-900/850) per BSC
raws.0095.01.zh9107w	BSC_HKPIM_BSC	ZH9107W||1278703426	edw_huabss_bss_axe1	zh9107w	ZH9107W	float4	SUM	SUM(zh9107w)	20120314	1	0	1	1	ZH9107W:Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9107W - Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9107x	BSC_HKPIM_BSC	ZH9107X||1278703427	edw_huabss_bss_axe1	zh9107x	ZH9107X	float4	SUM	SUM(zh9107x)	20120314	1	0	1	1	ZH9107X:Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9107X - Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9107y	BSC_HKPIM_BSC	ZH9107Y||1278703428	edw_huabss_bss_axe1	zh9107y	ZH9107Y	float4	SUM	SUM(zh9107y)	20120314	1	0	1	1	ZH9107Y:Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9107Y - Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9107z	BSC_HKPIM_BSC	ZH9107Z||1278703429	edw_huabss_bss_axe1	zh9107z	ZH9107Z	float4	SUM	SUM(zh9107z)	20120314	1	0	1	1	ZH9107Z:Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9107Z - Outgoing Internal Inter-Cell Handover Requests (TCHF) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9108w	BSC_HKPIM_BSC	ZH9108W||1278703430	edw_huabss_bss_axe1	zh9108w	ZH9108W	float4	SUM	SUM(zh9108w)	20120314	1	0	1	1	ZH9108W:Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9108W - Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9108x	BSC_HKPIM_BSC	ZH9108X||1278703431	edw_huabss_bss_axe1	zh9108x	ZH9108X	float4	SUM	SUM(zh9108x)	20120314	1	0	1	1	ZH9108X:Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9108X - Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9108y	BSC_HKPIM_BSC	ZH9108Y||1278703432	edw_huabss_bss_axe1	zh9108y	ZH9108Y	float4	SUM	SUM(zh9108y)	20120314	1	0	1	1	ZH9108Y:Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9108Y - Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9108z	BSC_HKPIM_BSC	ZH9108Z||1278703433	edw_huabss_bss_axe1	zh9108z	ZH9108Z	float4	SUM	SUM(zh9108z)	20120314	1	0	1	1	ZH9108Z:Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9108Z - Outgoing Internal Inter-Cell Handover Requests (TCHH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9110w	BSC_HKPIM_BSC	ZH9110W||1278703438	edw_huabss_bss_axe1	zh9110w	ZH9110W	float4	SUM	SUM(zh9110w)	20120314	1	0	1	1	ZH9110W:Outgoing Internal Inter-Cell Handover Command (SDCCH) (Excludi ng Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9110W - Outgoing Internal Inter-Cell Handover Command (SDCCH) (Excludi ng Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9110x	BSC_HKPIM_BSC	ZH9110X||1278703439	edw_huabss_bss_axe1	zh9110x	ZH9110X	float4	SUM	SUM(zh9110x)	20120314	1	0	1	1	ZH9110X:Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9110X - Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9110y	BSC_HKPIM_BSC	ZH9110Y||1278703440	edw_huabss_bss_axe1	zh9110y	ZH9110Y	float4	SUM	SUM(zh9110y)	20120314	1	0	1	1	ZH9110Y:Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9110Y - Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9110z	BSC_HKPIM_BSC	ZH9110Z||1278703441	edw_huabss_bss_axe1	zh9110z	ZH9110Z	float4	SUM	SUM(zh9110z)	20120314	1	0	1	1	ZH9110Z:Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9110Z - Outgoing Internal Inter-Cell Handover Commands (SDCCH) (Exclud ing Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9111w	BSC_HKPIM_BSC	ZH9111W||1278703450	edw_huabss_bss_axe1	zh9111w	ZH9111W	float4	SUM	SUM(zh9111w)	20120314	1	0	1	1	ZH9111W:Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9111W - Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (900/850-900/850) per BSC
raws.0095.01.zh9111x	BSC_HKPIM_BSC	ZH9111X||1278703451	edw_huabss_bss_axe1	zh9111x	ZH9111X	float4	SUM	SUM(zh9111x)	20120314	1	0	1	1	ZH9111X:Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9111X - Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9111y	BSC_HKPIM_BSC	ZH9111Y||1278703452	edw_huabss_bss_axe1	zh9111y	ZH9111Y	float4	SUM	SUM(zh9111y)	20120314	1	0	1	1	ZH9111Y:Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9111Y - Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (900/850-1800/1900) per BSC
raws.0095.01.zh9111z	BSC_HKPIM_BSC	ZH9111Z||1278703453	edw_huabss_bss_axe1	zh9111z	ZH9111Z	float4	SUM	SUM(zh9111z)	20120314	1	0	1	1	ZH9111Z:Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9111Z - Outgoing Internal Inter-Cell Handover Commands (Directed Retry ) (1800/1900-900/850) per BSC
raws.0095.01.zh9117w	BSC_HKPIM_BSC	ZH9117W||1278703442	edw_huabss_bss_axe1	zh9117w	ZH9117W	float4	SUM	SUM(zh9117w)	20120314	1	0	1	1	ZH9117W:Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9117W - Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9117x	BSC_HKPIM_BSC	ZH9117X||1278703443	edw_huabss_bss_axe1	zh9117x	ZH9117X	float4	SUM	SUM(zh9117x)	20120314	1	0	1	1	ZH9117X:Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9117X - Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9117y	BSC_HKPIM_BSC	ZH9117Y||1278703444	edw_huabss_bss_axe1	zh9117y	ZH9117Y	float4	SUM	SUM(zh9117y)	20120314	1	0	1	1	ZH9117Y:Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9117Y - Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9117z	BSC_HKPIM_BSC	ZH9117Z||1278703445	edw_huabss_bss_axe1	zh9117z	ZH9117Z	float4	SUM	SUM(zh9117z)	20120314	1	0	1	1	ZH9117Z:Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9117Z - Outgoing Internal Inter-Cell Handover Commands (TCHF) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9118w	BSC_HKPIM_BSC	ZH9118W||1278703446	edw_huabss_bss_axe1	zh9118w	ZH9118W	float4	SUM	SUM(zh9118w)	20120314	1	0	1	1	ZH9118W:Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9118W - Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9118x	BSC_HKPIM_BSC	ZH9118X||1278703447	edw_huabss_bss_axe1	zh9118x	ZH9118X	float4	SUM	SUM(zh9118x)	20120314	1	0	1	1	ZH9118X:Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9118X - Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9118y	BSC_HKPIM_BSC	ZH9118Y||1278703448	edw_huabss_bss_axe1	zh9118y	ZH9118Y	float4	SUM	SUM(zh9118y)	20120314	1	0	1	1	ZH9118Y:Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9118Y - Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9118z	BSC_HKPIM_BSC	ZH9118Z||1278703449	edw_huabss_bss_axe1	zh9118z	ZH9118Z	float4	SUM	SUM(zh9118z)	20120314	1	0	1	1	ZH9118Z:Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9118Z - Outgoing Internal Inter-Cell Handover Commands (TCHH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9120w	BSC_HKPIM_BSC	ZH9120W||1278703454	edw_huabss_bss_axe1	zh9120w	ZH9120W	float4	SUM	SUM(zh9120w)	20120314	1	0	1	1	ZH9120W:Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (900/850-900/850)  per BSC (BSC6900)	1	0		ZH9120W - Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (900/850-900/850)  per BSC
raws.0095.01.zh9120x	BSC_HKPIM_BSC	ZH9120X||1278703455	edw_huabss_bss_axe1	zh9120x	ZH9120X	float4	SUM	SUM(zh9120x)	20120314	1	0	1	1	ZH9120X:Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9120X - Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9120y	BSC_HKPIM_BSC	ZH9120Y||1278703456	edw_huabss_bss_axe1	zh9120y	ZH9120Y	float4	SUM	SUM(zh9120y)	20120314	1	0	1	1	ZH9120Y:Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9120Y - Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9120z	BSC_HKPIM_BSC	ZH9120Z||1278703457	edw_huabss_bss_axe1	zh9120z	ZH9120Z	float4	SUM	SUM(zh9120z)	20120314	1	0	1	1	ZH9120Z:Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9120Z - Failed Outgoing Internal Inter-Cell Handovers (SDCCH) (Excludi ng Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9121w	BSC_HKPIM_BSC	ZH9121W||1278703466	edw_huabss_bss_axe1	zh9121w	ZH9121W	float4	SUM	SUM(zh9121w)	20120314	1	0	1	1	ZH9121W:Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (900/850-900/850) per BSC (BSC6900)	1	0		ZH9121W - Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (900/850-900/850) per BSC
raws.0095.01.zh9121x	BSC_HKPIM_BSC	ZH9121X||1278703467	edw_huabss_bss_axe1	zh9121x	ZH9121X	float4	SUM	SUM(zh9121x)	20120314	1	0	1	1	ZH9121X:Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9121X - Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (1800/1900-1800/1900) per BSC
raws.0095.01.zh9121y	BSC_HKPIM_BSC	ZH9121Y||1278703468	edw_huabss_bss_axe1	zh9121y	ZH9121Y	float4	SUM	SUM(zh9121y)	20120314	1	0	1	1	ZH9121Y:Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9121Y - Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (900/850-1800/1900) per BSC
raws.0095.01.zh9121z	BSC_HKPIM_BSC	ZH9121Z||1278703469	edw_huabss_bss_axe1	zh9121z	ZH9121Z	float4	SUM	SUM(zh9121z)	20120314	1	0	1	1	ZH9121Z:Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9121Z - Failed Outgoing Internal Inter-Cell Handovers (Directed Retry)  (1800/1900-900/850) per BSC
raws.0095.01.zh9127w	BSC_HKPIM_BSC	ZH9127W||1278703458	edw_huabss_bss_axe1	zh9127w	ZH9127W	float4	SUM	SUM(zh9127w)	20120314	1	0	1	1	ZH9127W:Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9127W - Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9127x	BSC_HKPIM_BSC	ZH9127X||1278703459	edw_huabss_bss_axe1	zh9127x	ZH9127X	float4	SUM	SUM(zh9127x)	20120314	1	0	1	1	ZH9127X:Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9127X - Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9127y	BSC_HKPIM_BSC	ZH9127Y||1278703460	edw_huabss_bss_axe1	zh9127y	ZH9127Y	float4	SUM	SUM(zh9127y)	20120314	1	0	1	1	ZH9127Y:Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9127Y - Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9127z	BSC_HKPIM_BSC	ZH9127Z||1278703461	edw_huabss_bss_axe1	zh9127z	ZH9127Z	float4	SUM	SUM(zh9127z)	20120314	1	0	1	1	ZH9127Z:Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9127Z - Failed Outgoing Internal Inter-Cell Handovers (TCHF) (Excludin g Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9128w	BSC_HKPIM_BSC	ZH9128W||1278703462	edw_huabss_bss_axe1	zh9128w	ZH9128W	float4	SUM	SUM(zh9128w)	20120314	1	0	1	1	ZH9128W:Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (900/850-900/850) per BSC (BSC6900)	1	0		ZH9128W - Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (900/850-900/850) per BSC
raws.0095.01.zh9128x	BSC_HKPIM_BSC	ZH9128X||1278703463	edw_huabss_bss_axe1	zh9128x	ZH9128X	float4	SUM	SUM(zh9128x)	20120314	1	0	1	1	ZH9128X:Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (1800/1900-1800/1900) per BSC (BSC6900)	1	0		ZH9128X - Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (1800/1900-1800/1900) per BSC
raws.0095.01.zh9128y	BSC_HKPIM_BSC	ZH9128Y||1278703464	edw_huabss_bss_axe1	zh9128y	ZH9128Y	float4	SUM	SUM(zh9128y)	20120314	1	0	1	1	ZH9128Y:Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (900/850-1800/1900) per BSC (BSC6900)	1	0		ZH9128Y - Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (900/850-1800/1900) per BSC
raws.0095.01.zh9128z	BSC_HKPIM_BSC	ZH9128Z||1278703465	edw_huabss_bss_axe1	zh9128z	ZH9128Z	float4	SUM	SUM(zh9128z)	20120314	1	0	1	1	ZH9128Z:Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (1800/1900-900/850) per BSC (BSC6900)	1	0		ZH9128Z - Failed Outgoing Internal Inter-Cell Handovers (TCHH) (Excludin g Directed Retry) (1800/1900-900/850) per BSC
raws.0095.01.zh9210w	BSC_HKPIM_BSC	ZH9210W||1278703470	edw_huabss_bss_axe1	zh9210w	ZH9210W	float4	SUM	SUM(zh9210w)	20120314	1	0	1	1	ZH9210W:Incoming Internal Inter-Cell Handover Responses (SDCCH) (900/8 50-900/850) per BSC (BSC6900)	1	0		ZH9210W - Incoming Internal Inter-Cell Handover Responses (SDCCH) (900/8 50-900/850) per BSC
raws.0095.01.zh9210x	BSC_HKPIM_BSC	ZH9210X||1278703471	edw_huabss_bss_axe1	zh9210x	ZH9210X	float4	SUM	SUM(zh9210x)	20120314	1	0	1	1	ZH9210X:Incoming Internal Inter-Cell Handover Responses (SDCCH) (1800/ 1900-1800/1900) per BSC (BSC6900)	1	0		ZH9210X - Incoming Internal Inter-Cell Handover Responses (SDCCH) (1800/ 1900-1800/1900) per BSC
raws.0095.01.zh9210y	BSC_HKPIM_BSC	ZH9210Y||1278703472	edw_huabss_bss_axe1	zh9210y	ZH9210Y	float4	SUM	SUM(zh9210y)	20120314	1	0	1	1	ZH9210Y:Incoming Internal Inter-Cell Handover Responses (SDCCH) (900/8 50-1800/1900) per BSC (BSC6900)	1	0		ZH9210Y - Incoming Internal Inter-Cell Handover Responses (SDCCH) (900/8 50-1800/1900) per BSC
raws.0095.01.zh9210z	BSC_HKPIM_BSC	ZH9210Z||1278703473	edw_huabss_bss_axe1	zh9210z	ZH9210Z	float4	SUM	SUM(zh9210z)	20120314	1	0	1	1	ZH9210Z:Incoming Internal Inter-Cell Handover Responses (SDCCH) (1800/ 1900-900/850) per BSC (BSC6900)	1	0		ZH9210Z - Incoming Internal Inter-Cell Handover Responses (SDCCH) (1800/ 1900-900/850) per BSC
raws.0095.01.zh9217w	BSC_HKPIM_BSC	ZH9217W||1278703474	edw_huabss_bss_axe1	zh9217w	ZH9217W	float4	SUM	SUM(zh9217w)	20120314	1	0	1	1	ZH9217W:Incoming Internal Inter-Cell Handover Responses (TCHF) (900/85 0-900/850) per BSC (BSC6900)	1	0		ZH9217W - Incoming Internal Inter-Cell Handover Responses (TCHF) (900/85 0-900/850) per BSC
raws.0095.01.zh9217x	BSC_HKPIM_BSC	ZH9217X||1278703475	edw_huabss_bss_axe1	zh9217x	ZH9217X	float4	SUM	SUM(zh9217x)	20120314	1	0	1	1	ZH9217X:Incoming Internal Inter-Cell Handover Responses (TCHF) (1800/1 900-1800/1900) per BSC (BSC6900)	1	0		ZH9217X - Incoming Internal Inter-Cell Handover Responses (TCHF) (1800/1 900-1800/1900) per BSC
raws.0095.01.zh9217y	BSC_HKPIM_BSC	ZH9217Y||1278703476	edw_huabss_bss_axe1	zh9217y	ZH9217Y	float4	SUM	SUM(zh9217y)	20120314	1	0	1	1	ZH9217Y:Incoming Internal Inter-Cell Handover Responses (TCHF) (900/85 0-1800/1900) per BSC (BSC6900)	1	0		ZH9217Y - Incoming Internal Inter-Cell Handover Responses (TCHF) (900/85 0-1800/1900) per BSC
raws.0095.01.zh9217z	BSC_HKPIM_BSC	ZH9217Z||1278703477	edw_huabss_bss_axe1	zh9217z	ZH9217Z	float4	SUM	SUM(zh9217z)	20120314	1	0	1	1	ZH9217Z:Incoming Internal Inter-Cell Handover Responses (TCHF) (1800/1 900-900/850) per BSC (BSC6900)	1	0		ZH9217Z - Incoming Internal Inter-Cell Handover Responses (TCHF) (1800/1 900-900/850) per BSC
raws.0095.01.zh9218w	BSC_HKPIM_BSC	ZH9218W||1278703478	edw_huabss_bss_axe1	zh9218w	ZH9218W	float4	SUM	SUM(zh9218w)	20120314	1	0	1	1	ZH9218W:Incoming Internal Inter-Cell Handover Responses (TCHH) (900/85 0-900/850) per BSC (BSC6900)	1	0		ZH9218W - Incoming Internal Inter-Cell Handover Responses (TCHH) (900/85 0-900/850) per BSC
raws.0095.01.zh9218x	BSC_HKPIM_BSC	ZH9218X||1278703479	edw_huabss_bss_axe1	zh9218x	ZH9218X	float4	SUM	SUM(zh9218x)	20120314	1	0	1	1	ZH9218X:Incoming Internal Inter-Cell Handover Responses (TCHH) (1800/1 900-1800/1900) per BSC (BSC6900)	1	0		ZH9218X - Incoming Internal Inter-Cell Handover Responses (TCHH) (1800/1 900-1800/1900) per BSC
raws.0095.01.zh9218y	BSC_HKPIM_BSC	ZH9218Y||1278703480	edw_huabss_bss_axe1	zh9218y	ZH9218Y	float4	SUM	SUM(zh9218y)	20120314	1	0	1	1	ZH9218Y:Incoming Internal Inter-Cell Handover Responses (TCHH) (900/85 0-1800/1900) per BSC (BSC6900)	1	0		ZH9218Y - Incoming Internal Inter-Cell Handover Responses (TCHH) (900/85 0-1800/1900) per BSC
