id_ligne	nms_table	nms_field_name	edw_group_table	edw_target_field_name	edw_field_name	edw_field_type	edw_agregation_function	edw_agregation_formula	new_date	new_field	on_off	id_group_table	aggregated_flag	comment	visible	default_value	flat_file_position	edw_field_name_label
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index1	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index1||1526729067	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index1	L_Thrp_DL_BitRate_QCI1_Samp_Index1	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index1)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 1 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index1
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index2	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index2||1526729068	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index2	L_Thrp_DL_BitRate_QCI1_Samp_Index2	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index2)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 2 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index2
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index3	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index3||1526729069	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index3	L_Thrp_DL_BitRate_QCI1_Samp_Index3	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index3)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 3 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index3
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index4	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index4||1526729070	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index4	L_Thrp_DL_BitRate_QCI1_Samp_Index4	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index4)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 4 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index4
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index5	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index5||1526729071	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index5	L_Thrp_DL_BitRate_QCI1_Samp_Index5	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index5)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 5 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index5
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index6	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index6||1526729072	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index6	L_Thrp_DL_BitRate_QCI1_Samp_Index6	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index6)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 6 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index6
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index7	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index7||1526729073	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index7	L_Thrp_DL_BitRate_QCI1_Samp_Index7	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index7)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 7 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index7
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index8	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index8||1526729074	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index8	L_Thrp_DL_BitRate_QCI1_Samp_Index8	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index8)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 8 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index8
raws.0097.03.l_thrp_dl_bitrate_qci1_samp_index9	1526726752	L.Thrp.DL.BitRate.QCI1.Samp.Index9||1526729075	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci1_samp_index9	L_Thrp_DL_BitRate_QCI1_Samp_Index9	float4	SUM	SUM(l_thrp_dl_bitrate_qci1_samp_index9)	20160129	1	0	3	1	Number of samples with the downlink QCI-1 service throughput ranging within index 9 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI1_Samp_Index9
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index0	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index0||1526729076	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index0	L_Thrp_DL_BitRate_QCI2_Samp_Index0	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index0)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 0 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index0
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index1	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index1||1526729077	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index1	L_Thrp_DL_BitRate_QCI2_Samp_Index1	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index1)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 1 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index1
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index2	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index2||1526729078	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index2	L_Thrp_DL_BitRate_QCI2_Samp_Index2	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index2)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 2 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index2
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index3	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index3||1526729079	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index3	L_Thrp_DL_BitRate_QCI2_Samp_Index3	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index3)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 3 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index3
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index4	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index4||1526729080	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index4	L_Thrp_DL_BitRate_QCI2_Samp_Index4	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index4)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 4 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index4
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index5	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index5||1526729081	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index5	L_Thrp_DL_BitRate_QCI2_Samp_Index5	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index5)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 5 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index5
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index6	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index6||1526729082	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index6	L_Thrp_DL_BitRate_QCI2_Samp_Index6	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index6)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 6 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index6
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index7	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index7||1526729083	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index7	L_Thrp_DL_BitRate_QCI2_Samp_Index7	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index7)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 7 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index7
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index8	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index8||1526729084	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index8	L_Thrp_DL_BitRate_QCI2_Samp_Index8	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index8)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 8 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index8
raws.0097.03.l_thrp_dl_bitrate_qci2_samp_index9	1526726752	L.Thrp.DL.BitRate.QCI2.Samp.Index9||1526729085	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci2_samp_index9	L_Thrp_DL_BitRate_QCI2_Samp_Index9	float4	SUM	SUM(l_thrp_dl_bitrate_qci2_samp_index9)	20160129	1	0	3	1	Number of samples with the downlink QCI-2 service throughput ranging within index 9 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI2_Samp_Index9
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index0	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index0||1526729086	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index0	L_Thrp_DL_BitRate_QCI3_Samp_Index0	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index0)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 0 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index0
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index1	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index1||1526729087	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index1	L_Thrp_DL_BitRate_QCI3_Samp_Index1	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index1)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 1 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index1
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index2	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index2||1526729088	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index2	L_Thrp_DL_BitRate_QCI3_Samp_Index2	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index2)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 2 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index2
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index3	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index3||1526729089	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index3	L_Thrp_DL_BitRate_QCI3_Samp_Index3	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index3)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 3 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index3
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index4	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index4||1526729090	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index4	L_Thrp_DL_BitRate_QCI3_Samp_Index4	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index4)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 4 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index4
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index5	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index5||1526729091	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index5	L_Thrp_DL_BitRate_QCI3_Samp_Index5	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index5)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 5 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index5
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index6	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index6||1526729092	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index6	L_Thrp_DL_BitRate_QCI3_Samp_Index6	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index6)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 6 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index6
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index7	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index7||1526729093	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index7	L_Thrp_DL_BitRate_QCI3_Samp_Index7	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index7)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 7 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index7
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index8	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index8||1526729094	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index8	L_Thrp_DL_BitRate_QCI3_Samp_Index8	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index8)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 8 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index8
raws.0097.03.l_thrp_dl_bitrate_qci3_samp_index9	1526726752	L.Thrp.DL.BitRate.QCI3.Samp.Index9||1526729095	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci3_samp_index9	L_Thrp_DL_BitRate_QCI3_Samp_Index9	float4	SUM	SUM(l_thrp_dl_bitrate_qci3_samp_index9)	20160129	1	0	3	1	Number of samples with the downlink QCI-3 service throughput ranging within index 9 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI3_Samp_Index9
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index0	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index0||1526729096	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index0	L_Thrp_DL_BitRate_QCI4_Samp_Index0	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index0)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 0 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index0
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index1	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index1||1526729097	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index1	L_Thrp_DL_BitRate_QCI4_Samp_Index1	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index1)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 1 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index1
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index2	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index2||1526729098	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index2	L_Thrp_DL_BitRate_QCI4_Samp_Index2	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index2)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 2 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index2
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index3	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index3||1526729099	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index3	L_Thrp_DL_BitRate_QCI4_Samp_Index3	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index3)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 3 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index3
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index4	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index4||1526729100	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index4	L_Thrp_DL_BitRate_QCI4_Samp_Index4	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index4)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 4 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index4
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index5	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index5||1526729101	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index5	L_Thrp_DL_BitRate_QCI4_Samp_Index5	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index5)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 5 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index5
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index6	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index6||1526729102	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index6	L_Thrp_DL_BitRate_QCI4_Samp_Index6	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index6)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 6 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index6
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index7	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index7||1526729103	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index7	L_Thrp_DL_BitRate_QCI4_Samp_Index7	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index7)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 7 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index7
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index8	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index8||1526729104	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index8	L_Thrp_DL_BitRate_QCI4_Samp_Index8	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index8)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 8 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index8
raws.0097.03.l_thrp_dl_bitrate_qci4_samp_index9	1526726752	L.Thrp.DL.BitRate.QCI4.Samp.Index9||1526729105	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci4_samp_index9	L_Thrp_DL_BitRate_QCI4_Samp_Index9	float4	SUM	SUM(l_thrp_dl_bitrate_qci4_samp_index9)	20160129	1	0	3	1	Number of samples with the downlink QCI-4 service throughput ranging within index 9 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI4_Samp_Index9
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index0	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index0||1526729106	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index0	L_Thrp_DL_BitRate_QCI5_Samp_Index0	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index0)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 0 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index0
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index1	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index1||1526729107	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index1	L_Thrp_DL_BitRate_QCI5_Samp_Index1	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index1)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 1 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index1
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index2	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index2||1526729108	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index2	L_Thrp_DL_BitRate_QCI5_Samp_Index2	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index2)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 2 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index2
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index3	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index3||1526729109	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index3	L_Thrp_DL_BitRate_QCI5_Samp_Index3	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index3)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 3 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index3
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index4	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index4||1526729110	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index4	L_Thrp_DL_BitRate_QCI5_Samp_Index4	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index4)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 4 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index4
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index5	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index5||1526729111	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index5	L_Thrp_DL_BitRate_QCI5_Samp_Index5	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index5)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 5 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index5
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index6	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index6||1526729112	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index6	L_Thrp_DL_BitRate_QCI5_Samp_Index6	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index6)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 6 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index6
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index7	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index7||1526729113	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index7	L_Thrp_DL_BitRate_QCI5_Samp_Index7	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index7)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 7 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index7
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index8	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index8||1526729114	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index8	L_Thrp_DL_BitRate_QCI5_Samp_Index8	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index8)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 8 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index8
raws.0097.03.l_thrp_dl_bitrate_qci5_samp_index9	1526726752	L.Thrp.DL.BitRate.QCI5.Samp.Index9||1526729115	edw_hualte_cellbc_axe1	l_thrp_dl_bitrate_qci5_samp_index9	L_Thrp_DL_BitRate_QCI5_Samp_Index9	float4	SUM	SUM(l_thrp_dl_bitrate_qci5_samp_index9)	20160129	1	0	3	1	Number of samples with the downlink QCI-5 service throughput ranging within index 9 (BTS3900: V100R008C00 / BTS3900 LTE: V100R008C00)	1	0		L_Thrp_DL_BitRate_QCI5_Samp_Index9
